claim,source_url,source_domain,article_title,risk_score,risk_category,has_factcheck,factcheck_rating,factcheck_source,source_type,checked_at
Inhalt anzeigenKennzeichnungsvorschriften schaffen Ungleichbehandlung zwischen Markeninhabern und Zwischenhändlern: Kunden befürchten PreissteigerungenOffiziell registrierte Markenbesitzer behalten laut netzwelt,http://www.merkur.de/verbraucher/amazon-bestellungen-werden-kuenftig-anders-abgewickelt-neue-regeln-bei-zr-94137532.html,merkur.de,Neue Regeln bei Amazon: Bestellungen laufen künftig anders ab,0,LOW,False,,,unknown,2026-01-27T18:42:23.772817
Abo abschliessen Sie sind nicht angemeldet Mit einem Benutzerkonto alle Vorteile geniessen und mit jedem GerÃ¤t lesen,https://www.bernerzeitung.ch/kanton-bern-diebstahl-von-ipad-ipod-luxusuhr-vorgetaeuscht-311634421055,bernerzeitung.ch,"Kanton Bern: Diebstahl von iPad, iPod, Luxusuhr vorgetÃ¤uscht",0.1,LOW,False,,,unknown,2026-01-27T18:42:25.280942
Registriere dich jetzt kostenlos Jetzt kostenlos registrieren 0 Mitteilungen alles gelesen Als gelesen markieren Alle anzeigen --> Drei Monate Plus im ersten Jahr sparen,"https://www.gamestar.de/artikel/lego-herr-der-ringe-minas-tirith-neuer-leak,3446879.html",gamestar.de,Lego Herr der Ringe: Ein gewaltiges Set zu Minas Tirith mit 8.000 Teilen ist geleakt und die ersten ,0.1,LOW,False,,,unknown,2026-01-27T18:42:25.833149
Eine Tonne Kohlendioxid kostet nun variabel zwischen 55 und 65 Euro,http://www.wa.de/nordrhein-westfalen/preisanpassungen-und-mehr-das-aendert-sich-fuer-autofahrer-in-nrw-2026-94142199.html,wa.de,Preisanpassungen und mehr: Das ändert sich für Autofahrer in NRW 2026,0,LOW,False,,,unknown,2026-01-27T18:42:26.765073
"Die Mobilitätsprämie richtet sich laut der Pressemitteilung an Beschäftigte und Selbstständige mit niedrigem Einkommen, die von der erhöhten Pendlerpauschale steuerlich nichts haben, weil sie kaum oder gar keine Einkommensteuer zahlen",http://www.wa.de/nordrhein-westfalen/preisanpassungen-und-mehr-das-aendert-sich-fuer-autofahrer-in-nrw-2026-94142199.html,wa.de,Preisanpassungen und mehr: Das ändert sich für Autofahrer in NRW 2026,0.1,LOW,False,,,unknown,2026-01-27T18:42:26.878954
"230 Euro überschritten wird, heißt es weiter",http://www.wa.de/nordrhein-westfalen/preisanpassungen-und-mehr-das-aendert-sich-fuer-autofahrer-in-nrw-2026-94142199.html,wa.de,Preisanpassungen und mehr: Das ändert sich für Autofahrer in NRW 2026,0,LOW,False,,,unknown,2026-01-27T18:42:26.990566
000 EuroBildunterschrift anzeigenBildunterschrift verbergenBei vorgetäuschter Kontrolle auf der A2 bei Peine: Falsche Polizisten erbeuten rund 10,https://www.paz-online.de/lokales/peine-lk/peine/falsche-kontrollen-auf-a2-richtung-hannover-betrueger-erbeuten-bei-peine-geld-5NPWJNML5JDUFLACZJKLSGR4UA.html,paz-online.de,Falsche Kontrollen auf A2 Richtung Hannover: Betrüger erbeuten bei Peine Geld,0,LOW,False,,,unknown,2026-01-27T18:42:27.954491
000 EuroDie beiden Betrüger trugen nach Angaben der Insassen Polizeiuniformen mit Hoheitsabzeichen und zeigten vermeintliche Dienstausweise vor,https://www.paz-online.de/lokales/peine-lk/peine/falsche-kontrollen-auf-a2-richtung-hannover-betrueger-erbeuten-bei-peine-geld-5NPWJNML5JDUFLACZJKLSGR4UA.html,paz-online.de,Falsche Kontrollen auf A2 Richtung Hannover: Betrüger erbeuten bei Peine Geld,0,LOW,False,,,unknown,2026-01-27T18:42:28.062659
Ähnliche Tat bei Braunschweig: Polizei sucht ZeugenDas Kennzeichen des Passats war nach Angaben der Opfer mit Schnee bedeckt und somit nicht ablesbar,https://www.paz-online.de/lokales/peine-lk/peine/falsche-kontrollen-auf-a2-richtung-hannover-betrueger-erbeuten-bei-peine-geld-5NPWJNML5JDUFLACZJKLSGR4UA.html,paz-online.de,Falsche Kontrollen auf A2 Richtung Hannover: Betrüger erbeuten bei Peine Geld,0,LOW,False,,,unknown,2026-01-27T18:42:28.177392
Kennzeichnungsvorschriften schaffen Ungleichbehandlung zwischen Markeninhabern und Zwischenhändlern: Kunden befürchten PreissteigerungenOffiziell registrierte Markenbesitzer behalten laut netzwelt,http://www.wa.de/verbraucher/bestellungen-werden-kuenftig-anders-abgewickelt-neue-regeln-bei-amazon-zr-94137532.html,wa.de,Neue Regeln bei Amazon: Bestellungen laufen künftig anders ab,0,LOW,False,,,unknown,2026-01-27T18:42:29.076341
"Ein Sicherheitsforscher hat eine riesige, ungeschützte Datenbank im Internet entdeckt, die fast 150 Millionen vollständige Login-Datensätze enthielt",https://www.giga.de/tech/149-millionen-logins-gestohlen-diese-nutzer-sollten-jetzt-ihr-passwort-aendern--01KFZJZP54MEXSKBAMC3CB9629,giga.de,149 Millionen Logins gestohlen: Diese Nutzer sollten jetzt ihr Passwort ändern,0,LOW,False,,,unknown,2026-01-27T18:42:34.615463
"AnzeigeBetroffen sind Nutzer fast aller großen Online-Dienste, darunter allein 48 Millionen Google-Konten sowie Millionen von Zugängen für Facebook, Outlook und iCloud",https://www.giga.de/tech/149-millionen-logins-gestohlen-diese-nutzer-sollten-jetzt-ihr-passwort-aendern--01KFZJZP54MEXSKBAMC3CB9629,giga.de,149 Millionen Logins gestohlen: Diese Nutzer sollten jetzt ihr Passwort ändern,0.1,LOW,False,,,unknown,2026-01-27T18:42:34.727274
"Da die Datenbank über einen längeren Zeitraum frei zugänglich war, konnte jeder mit Kenntnis der richtigen IP-Adresse darauf zugreifen",https://www.giga.de/tech/149-millionen-logins-gestohlen-diese-nutzer-sollten-jetzt-ihr-passwort-aendern--01KFZJZP54MEXSKBAMC3CB9629,giga.de,149 Millionen Logins gestohlen: Diese Nutzer sollten jetzt ihr Passwort ändern,0,LOW,False,,,unknown,2026-01-27T18:42:34.836403
"DE Nachrichten Thüringen Mittelthüringen Weimar Neuer Bereich 4 min Nicht alle KI-Bilder sind so leicht zu enttarnen wie dieses, manche sehen täuschend echt aus",https://www.mdr.de/nachrichten/thueringen/mitte-thueringen/weimar/gedenkstaette-buchenwald-widerstand-gegen-ki-fake-holocaust-bilder-kultur-news-100.html,mdr.de,Gefahr durch KI: Gedenkstätte Buchenwald will gegen Fake-Bilder vom Holocaust vorgehen | MDR.DE,0.1,LOW,False,,,unknown,2026-01-27T18:42:35.576934
Laut Polizei waren die gefälschten Barren eingeschweißt und wurden zusammen mit nachgeahmten Rechnungen eines Münzhändlers übergeben,https://www.n-tv.de/regionales/bayern/Trickbetrug-mit-Goldbarren-Festnahmen-nach-Onlineverkaeufen-id30290330.html,n-tv.de,Bayern: Trickbetrug mit Goldbarren – Festnahmen nach Onlineverkäufen - ntv.de,0,LOW,False,,,unknown,2026-01-27T18:42:36.081831
