claim,source_url,source_domain,article_title,risk_score,risk_category,has_factcheck,factcheck_rating,factcheck_source,source_type,checked_at
A new Guardian Essential poll also shows nearly 60% of Australians would be open to voting for the party at the next federal election,https://www.maitlandmercury.com.au/story/9185163/opinion-why-is-one-nations-popularity-rising-in-australia/,maitlandmercury.com.au,Opinion | Why is One Nation&#x27;s popularity rising in Australia? | The Maitland Mercury | Maitland,0,LOW,False,,,unknown,2026-03-01T02:32:23.780399
"Rotten Tomatoes sits at 79% based on 53 reviews, with the consensus crediting Hudson&#8217;s &#8220;dynamite charisma&#8221; for carrying the show",https://www.fanbolt.com/170400/running-point-season-2-hits-netflix-april-23-heres-your-first-look-at-the-new-season/,fanbolt.com,Running Point Season 2 Hits Netflix April 23. Here&#039;s Your First Look at the New Season. - FanBo,0,LOW,False,,,unknown,2026-03-01T02:32:25.533980
The auditor-general found that SAPS’ irregular expenditure increased by 140% in the 2024/25 financial year alone,https://www.businessday.co.za/business-times/2026-02-28-tim-flack-gadget-on-a-cops-gun-wont-stop-weapon-theft/,businessday.co.za,TIM FLACK | Gadget on a cop’s gun won’t stop weapon theft,0,LOW,False,,,unknown,2026-03-01T02:32:26.543132
6% and with three million working overseas,https://www.yahoo.com/news/articles/where-nepals-nepo-kids-gone-230440705.html,yahoo.com,Where have Nepal&#x27;s &#x27;nepo kids&#x27; gone as corruption takes centre stage in election?,0,LOW,False,,,unknown,2026-03-01T02:32:28.168916
"[DEBUNKED] Wer im Internet Cannabis bestellt, zahlt in der Regel selbst - correctiv.org",https://correctiv.org/faktencheck/aus-der-community/2026/02/27/wer-im-internet-cannabis-bestellt-zahlt-in-der-regel-selbst/,correctiv.org,"Wer im Internet Cannabis bestellt, zahlt in der Regel selbst - correctiv.org",0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-03-01T02:32:38.829298
Februar 2026 Kälte allein verursacht keine Erkältung (Foto: maren-winter,https://correctiv.org/faktencheck/2026/02/27/geruechtekiller-9-erkaeltet-man-sich-wenn-es-kalt-ist/,correctiv.org,"Gerüchtekiller: Erkältet man sich, wenn es kalt ist?",0.1,LOW,False,,,factcheck,2026-03-01T02:32:41.065448
"Die Kälte in Herbst und Winter verursacht keine Erkältungen, jedenfalls nicht allein",https://correctiv.org/faktencheck/2026/02/27/geruechtekiller-9-erkaeltet-man-sich-wenn-es-kalt-ist/,correctiv.org,"Gerüchtekiller: Erkältet man sich, wenn es kalt ist?",0.1,LOW,False,,,factcheck,2026-03-01T02:32:41.276204
"Kälte allein macht noch keine Erkältung Grundsätzlich gilt: Die Symptome einer Erkältung werden nicht durch Kälte an sich verursacht, sondern durch Kontakt mit entsprechenden Krankheitserregern wie etwa Rhino-, Corona- oder Influenzaviren",https://correctiv.org/faktencheck/2026/02/27/geruechtekiller-9-erkaeltet-man-sich-wenn-es-kalt-ist/,correctiv.org,"Gerüchtekiller: Erkältet man sich, wenn es kalt ist?",0.1,LOW,False,,,factcheck,2026-03-01T02:32:41.488643
Victoria Bronson ist selbst keine Unbekannte: Sie war Vorsitzende eines Vorläufers der früheren AfD-Parteistiftung und reiste in dieser Funktion auf die besetzte Krim,https://correctiv.org/aktuelles/afd/2026/02/27/afd-vetternwirtschaft-berlin-bayern-peterka-bronson/,correctiv.org,AfD-Vetternwirtschafts-Fall nun auch im Berliner Abgeordnetenhaus,0.1,LOW,False,,,factcheck,2026-03-01T02:32:42.684718
Auch Victoria Bronson ist keine Unbekannte,https://correctiv.org/aktuelles/afd/2026/02/27/afd-vetternwirtschaft-berlin-bayern-peterka-bronson/,correctiv.org,AfD-Vetternwirtschafts-Fall nun auch im Berliner Abgeordnetenhaus,0.1,LOW,False,,,factcheck,2026-03-01T02:32:42.899453
