claim,source_url,source_domain,article_title,risk_score,risk_category,has_factcheck,factcheck_rating,factcheck_source,source_type,checked_at
[DEBUNKED] Video von zerschnittenen AfD-Stimmzetteln in Berlin ist eine Fälschung,https://correctiv.org/faktencheck/2026/09/18/video-von-zerschnittenen-afd-stimmzetteln-in-berlin-ist-eine-faelschung/,correctiv.org,Video von zerschnittenen AfD-Stimmzetteln in Berlin ist eine Fälschung,0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-09-19T15:31:23.662414
&nbsp; So steht es in den Umfragen In der jüngsten Umfrage liegt die SPD mit 37 Prozent knapp vor der AfD mit 36 Prozent,https://correctiv.org/aktuelles/politik-2/2026/09/18/wahl-in-mv-cdu-rutscht-gefaehrlich-ab/,correctiv.org,Wahl in MV: CDU rutscht gefährlich ab - correctiv.org,0,LOW,False,,,factcheck,2026-09-19T15:31:24.511186
Zu Beginn des Jahres kam sie in Umfragen noch auf 13 Prozent,https://correctiv.org/aktuelles/politik-2/2026/09/18/wahl-in-mv-cdu-rutscht-gefaehrlich-ab/,correctiv.org,Wahl in MV: CDU rutscht gefährlich ab - correctiv.org,0,LOW,False,,,factcheck,2026-09-19T15:31:24.622516
[DEBUNKED] Ukraine: Russlands Krieg kommt vom Himmel,https://correctiv.org/aktuelles/2026/09/18/ukraine-russlands-krieg-kommt-aus-dem-himmel/,correctiv.org,Ukraine: Russlands Krieg kommt vom Himmel,0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-09-19T15:31:25.517933
[DEBUNKED] Fit für die Wahl: Erstwählende gegen Falschinformationen gewappnet  - correctiv.org,https://correctiv.org/in-eigener-sache/2026/09/18/fit-fuer-die-wahl-erstwaehlende-gegen-falschinformationen-gewappnet/,correctiv.org,Fit für die Wahl: Erstwählende gegen Falschinformationen gewappnet  - correctiv.org,0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-09-19T15:31:26.151226
[DEBUNKED] Kretschmer lehnt Maßnahmen gegen Ableger des Russischen Hauses ab,https://correctiv.org/aktuelles/russland-ukraine-2/2026/09/18/kretschmer-lehnt-massnahmen-gegen-ableger-des-russischen-hauses-ab/,correctiv.org,Kretschmer lehnt Maßnahmen gegen Ableger des Russischen Hauses ab,0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-09-19T15:31:26.920810
"&nbsp; Laut Jeanne Dillschneider, die für die Grünen im Digitalausschuss des Deutschen Bundestags sitzt, muss die Bundesnetzagentur jetzt weiter prüfen, bei welchen Modellen eine unbemerkte Aufnahme möglich ist",https://correctiv.org/aktuelles/kuenstliche-intelligenz/2026/09/18/bundespolitikerinnen-fordern-verbote-von-smart-glasses/,correctiv.org,Nach CORRECTIV-Recherche: Bundespolitikerinnen fordern Verbote von Smart Glasses,0,LOW,False,,,factcheck,2026-09-19T15:31:27.803388
Deutsche Waffen für Russland Trotz Sanktionen: Europas Maschinen für Putins Krieg Kuka hat sein Russland-Geschäft offiziell eingestellt Offiziell hat Kuka sein Russland-Geschäft im Jahr 2023 beendet,https://correctiv.org/aktuelles/russland-ukraine-2/2026/09/17/wie-deutsche-roboter-technik-nach-russland-gelangt/,correctiv.org,Wie deutsche Roboter-Technik nach Russland gelangt,0,LOW,False,,,factcheck,2026-09-19T15:31:28.629508
"Und um einen Satz, den wir immer wieder hörten: „Mich wird es nicht treffen",https://correctiv.org/aktuelles/afd/2026/09/18/junge-tuerkeistaemmige-vor-der-wahl-enttaeuscht-von-der-mitte-neugierig-auf-die-afd/,correctiv.org,"Junge Türkeistämmige vor der Wahl: Enttäuscht von der Mitte, neugierig auf die AfD - correctiv.org",0.1,LOW,False,,,factcheck,2026-09-19T15:31:29.580034
"Das sind keine Menschen, die eine neue Politik gefunden haben",https://correctiv.org/aktuelles/afd/2026/09/18/junge-tuerkeistaemmige-vor-der-wahl-enttaeuscht-von-der-mitte-neugierig-auf-die-afd/,correctiv.org,"Junge Türkeistämmige vor der Wahl: Enttäuscht von der Mitte, neugierig auf die AfD - correctiv.org",0.1,LOW,False,,,factcheck,2026-09-19T15:31:29.665567
"Doch das Wirtschaftsministerium erklärt auf eine Kleine Anfrage hin, keine Protokolle über Treffen mit Vertretern der Gaswirtschaft zu führen",https://correctiv.org/aktuelles/klimawandel/2026/09/16/ministerin-reiche-laesst-lobbytreffen-im-dunkeln/,correctiv.org,Ministerin Reiche lässt Lobbytreffen im Dunkeln - correctiv.org,0.1,LOW,False,,,factcheck,2026-09-19T15:31:31.215428
"In der Antwort heißt es, von Treffen des Ministeriums mit Interessenvertretern gebe es keine Protokolle",https://correctiv.org/aktuelles/klimawandel/2026/09/16/ministerin-reiche-laesst-lobbytreffen-im-dunkeln/,correctiv.org,Ministerin Reiche lässt Lobbytreffen im Dunkeln - correctiv.org,0.1,LOW,False,,,factcheck,2026-09-19T15:31:31.287281
"So verpflichte etwa die Geschäftsordnung der Bundesregierung und die Registraturrichtlinie dazu, alle aktenrelevanten Informationen zu dokumentieren",https://correctiv.org/aktuelles/klimawandel/2026/09/16/ministerin-reiche-laesst-lobbytreffen-im-dunkeln/,correctiv.org,Ministerin Reiche lässt Lobbytreffen im Dunkeln - correctiv.org,0.1,LOW,False,,,factcheck,2026-09-19T15:31:31.387163
"Wie berichtet man, wenn die eigene Arbeit immer mehr unter Druck gerät",https://correctiv.org/in-eigener-sache/2026/09/16/wir-treffen-uns-in-magdeburg-correctiv-lokal-konferenz-2026/,correctiv.org,Wir treffen uns in Magdeburg: CORRECTIV.Lokal Konferenz 2026 - correctiv.org,0.1,LOW,False,,,factcheck,2026-09-19T15:31:32.074216
90 12051 Berlin Fax: +49 (0) 30 – 555 780 2 20 Büro Berlin Singerstraße 109 10179 Berlin Buchladen Essen Akazienallee 10 45127 Essen Online-Shop Jugendredaktion Salon5 Alle Standorte CORRECTIV,https://correctiv.org/in-eigener-sache/2026/09/16/wir-treffen-uns-in-magdeburg-correctiv-lokal-konferenz-2026/,correctiv.org,Wir treffen uns in Magdeburg: CORRECTIV.Lokal Konferenz 2026 - correctiv.org,0.1,LOW,False,,,factcheck,2026-09-19T15:31:32.172763
[DEBUNKED] Die Zukunft von gemeinwohlorientierten Journalismus liegt in der Community - correctiv.org,https://correctiv.org/in-eigener-sache/2026/09/15/die-zukunft-von-gemeinwohlorientierten-journalismus-liegt-in-der-community/,correctiv.org,Die Zukunft von gemeinwohlorientierten Journalismus liegt in der Community - correctiv.org,0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-09-19T15:31:32.907992
"Alle Exile Talks: Exile Talks: Same Label, Different Experience, 30",https://correctiv.org/in-eigener-sache/2026/09/14/exile-talks-gespraeche-ueber-repression-widerstand-und-einen-neuanfang-im-exil/,correctiv.org,"Exile Talks: Gespräche über Repression, Widerstand und einen Neuanfang im Exil - correctiv.org",0.1,LOW,False,,,factcheck,2026-09-19T15:31:34.915698
[DEBUNKED] KI-Agenten betreiben offenbar autonome Netzwerke falscher Social-Accounts,https://www.mimikama.org/ki-agenten-autonome-fake-netzwerke/?pk_campaign=feed&#038;pk_kwd=ki-agenten-autonome-fake-netzwerke,www.mimikama.org,KI-Agenten betreiben offenbar autonome Netzwerke falscher Social-Accounts,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-09-19T15:31:35.653091
[DEBUNKED] KI-Fake lockt Händler zu bezahlten Ständen bei nicht existierendem Festival,https://www.mimikama.org/ki-fake-festival-standbetrug/?pk_campaign=feed&#038;pk_kwd=ki-fake-festival-standbetrug,www.mimikama.org,KI-Fake lockt Händler zu bezahlten Ständen bei nicht existierendem Festival,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-09-19T15:31:36.332727
"[DEBUNKED] Studie: KI erkennt Vishing mit F1‑Wert 0,96",https://www.mimikama.org/vishing-studie-vish-guard-f1-0-96/?pk_campaign=feed&#038;pk_kwd=vishing-studie-vish-guard-f1-0-96,www.mimikama.org,"Studie: KI erkennt Vishing mit F1‑Wert 0,96",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-09-19T15:31:36.536831
[DEBUNKED] 9/11‑Video manipuliert: Flugzeug entfernt,https://www.mimikama.org/911-video-manipuliert-flugzeug-entfernt-2/?pk_campaign=feed&#038;pk_kwd=911-video-manipuliert-flugzeug-entfernt-2,www.mimikama.org,9/11‑Video manipuliert: Flugzeug entfernt,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-09-19T15:31:37.260258
[DEBUNKED] KI‑Fake‑Unwetterwarnungen auf Facebook,https://www.mimikama.org/facebook-ki-unwetterwarnungen-2/?pk_campaign=feed&#038;pk_kwd=facebook-ki-unwetterwarnungen-2,www.mimikama.org,KI‑Fake‑Unwetterwarnungen auf Facebook,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-09-19T15:31:37.948978
[DEBUNKED] 9/11‑Video manipuliert: Flugzeug entfernt,https://www.mimikama.org/911-video-manipuliert-flugzeug-entfernt/?pk_campaign=feed&#038;pk_kwd=911-video-manipuliert-flugzeug-entfernt,www.mimikama.org,9/11‑Video manipuliert: Flugzeug entfernt,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-09-19T15:31:38.451481
[DEBUNKED] KI‑Fake‑Unwetterwarnungen auf Facebook,https://www.mimikama.org/facebook-ki-unwetterwarnungen/?pk_campaign=feed&#038;pk_kwd=facebook-ki-unwetterwarnungen,www.mimikama.org,KI‑Fake‑Unwetterwarnungen auf Facebook,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-09-19T15:31:38.700900
[DEBUNKED] Gefälschte Hotel‑Webseiten in Österreich,https://www.mimikama.org/gefaelschte-hotel-webseiten-oesterreich/?pk_campaign=feed&#038;pk_kwd=gefaelschte-hotel-webseiten-oesterreich,www.mimikama.org,Gefälschte Hotel‑Webseiten in Österreich,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-09-19T15:31:38.954794
"Unter dem Vorwand, die Reservierung müsse bestätigt werden, sollen Zahlungsdaten auf einer fremden Website eingegeben werden",https://www.mimikama.org/hotelgaeste-whatsapp-phishing-echte-buchungsdaten-2/?pk_campaign=feed&#038;pk_kwd=hotelgaeste-whatsapp-phishing-echte-buchungsdaten-2,www.mimikama.org,WhatsApp-Phishing mit echten Hotelbuchungsdaten,0,LOW,False,,,factcheck,2026-09-19T15:31:39.728136
Öffne keine Zahlungs- oder Bestätigungslinks in unerwarteten WhatsApp-Nachrichten,https://www.mimikama.org/hotelgaeste-whatsapp-phishing-echte-buchungsdaten-2/?pk_campaign=feed&#038;pk_kwd=hotelgaeste-whatsapp-phishing-echte-buchungsdaten-2,www.mimikama.org,WhatsApp-Phishing mit echten Hotelbuchungsdaten,0.1,LOW,False,,,factcheck,2026-09-19T15:31:39.845845
Was jetzt wichtig ist:Klicke keine Zahlungslinks in unerwarteten WhatsApp-Nachrichten,https://www.mimikama.org/hotelgaeste-whatsapp-phishing-echte-buchungsdaten-2/?pk_campaign=feed&#038;pk_kwd=hotelgaeste-whatsapp-phishing-echte-buchungsdaten-2,www.mimikama.org,WhatsApp-Phishing mit echten Hotelbuchungsdaten,0.1,LOW,False,,,factcheck,2026-09-19T15:31:39.944039
"Unter dem Vorwand, die Reservierung müsse bestätigt werden, sollen Zahlungsdaten auf einer fremden Website eingegeben werden",https://www.mimikama.org/hotelgaeste-whatsapp-phishing-echte-buchungsdaten/?pk_campaign=feed&#038;pk_kwd=hotelgaeste-whatsapp-phishing-echte-buchungsdaten,www.mimikama.org,WhatsApp-Phishing mit echten Hotelbuchungsdaten,0,LOW,False,,,factcheck,2026-09-19T15:31:40.489264
