claim,source_url,source_domain,article_title,risk_score,risk_category,has_factcheck,factcheck_rating,factcheck_source,source_type,checked_at
Musk testified that Twitter had a much higher number of fake and spam accounts than the 5% it disclosed in regulatory filings,https://www.kare11.com/article/syndication/associatedpress/jury-finds-elon-musk-misled-investors-during-twitter-purchase-absolves-him-of-some-fraud-claims/616-ed914a59-bf9e-4f39-9063-9fc874e58080,kare11.com,"Jury finds Elon Musk misled investors during Twitter purchase, absolves him of some fraud claims | k",0,LOW,False,,,unknown,2026-03-21T06:48:22.600580
"6,5 Millionen Euro Entsorgungskosten Das Duo soll für die illegale Entsorgung von insgesamt rund 125",https://correctiv.org/muell/2026/03/20/weitere-anklage-wegen-schadstoffbelasteter-boeden/,correctiv.org,Weitere Anklage wegen schadstoffbelasteter Böden - correctiv.org,0,LOW,False,,,factcheck,2026-03-21T06:48:30.031339
"Die Entsorgung der dort abgelagerten Materialien wird laut Mitteilung der Staatsanwaltschaft insgesamt mindestens 6,5 Millionen Euro kosten",https://correctiv.org/muell/2026/03/20/weitere-anklage-wegen-schadstoffbelasteter-boeden/,correctiv.org,Weitere Anklage wegen schadstoffbelasteter Böden - correctiv.org,0,LOW,False,,,factcheck,2026-03-21T06:48:30.113673
Das bestätigte auf Anfrage von CORRECTIV die Dortmunder Staatsanwaltschaft,https://correctiv.org/muell/2026/03/20/weitere-anklage-wegen-schadstoffbelasteter-boeden/,correctiv.org,Weitere Anklage wegen schadstoffbelasteter Böden - correctiv.org,0,LOW,False,,,factcheck,2026-03-21T06:48:30.197504
Im Überblick sehen Sie noch einmal alle Cartoons der Woche: Nummer 1: Katharina Greve aus dem SPOTLIGHT am Montag,https://correctiv.org/artikel/2026/03/20/spotlight-cartoon-arena-bundesregierung-setzt-auf-gas/,correctiv.org,SPOTLIGHT Cartoon-Arena: Bundesregierung setzt auf Gas - correctiv.org,0.1,LOW,False,,,factcheck,2026-03-21T06:48:30.993025
90 12051 Berlin Fax: +49 (0) 30 – 555 780 2 20 Büro Berlin Singerstraße 109 10179 Berlin Buchladen Essen Akazienallee 10 45127 Essen Online-Shop Jugendredaktion Salon5 Alle Standorte CORRECTIV,https://correctiv.org/artikel/2026/03/20/spotlight-cartoon-arena-bundesregierung-setzt-auf-gas/,correctiv.org,SPOTLIGHT Cartoon-Arena: Bundesregierung setzt auf Gas - correctiv.org,0.1,LOW,False,,,factcheck,2026-03-21T06:48:31.072890
"Kurz davor behauptete ein DB-Vorstand, das Deutschland-Ticket habe im Fernverkehr 15 Millionen Fahrgäste abgezogen",https://correctiv.org/aktuelles/deutsche-bahn/2026/03/20/verbaende-kritisieren-bahn-aussagen-zum-deutschland-ticket/,correctiv.org,Zieht das Deutschlandticket 15 Millionen Fahrgäste aus dem DB-Fernverkehr ab?,0,LOW,False,,,factcheck,2026-03-21T06:48:32.008973
Der für den Fernverkehr zuständige DB-Manager Michael Peterson war in einem Interview mit der Süddeutschen Zeitung vom vergangenen Wochenende auf die teils niedrige Auslastung der Fernverkehrszüge von mitunter nur 30 Prozent angesprochen worden,https://correctiv.org/aktuelles/deutsche-bahn/2026/03/20/verbaende-kritisieren-bahn-aussagen-zum-deutschland-ticket/,correctiv.org,Zieht das Deutschlandticket 15 Millionen Fahrgäste aus dem DB-Fernverkehr ab?,0.1,LOW,False,,,factcheck,2026-03-21T06:48:32.091134
Das hat uns 15 Millionen Fahrgäste aus den Zügen gezogen,https://correctiv.org/aktuelles/deutsche-bahn/2026/03/20/verbaende-kritisieren-bahn-aussagen-zum-deutschland-ticket/,correctiv.org,Zieht das Deutschlandticket 15 Millionen Fahrgäste aus dem DB-Fernverkehr ab?,0,LOW,False,,,factcheck,2026-03-21T06:48:32.178640
CORRECTIV-Abfrage zeigt: Bis zu 41 Prozent weniger Bewerber in den Ländern,https://correctiv.org/aktuelles/sicherheit/2026/03/20/polizei-am-limit-die-zahlen-aller-bundeslaender-im-check/,correctiv.org,Polizei am Limit? Die Zahlen aller Bundesländer im Check,0,LOW,False,,,factcheck,2026-03-21T06:48:33.096466
"“ Bewerberzahlen gehen bis zu 41 Prozent zurück Die Nachwuchssorgen beginnen beim schwindenden Interesse für den Polizeiberuf: Wie die CORRECTIV-Abfrage zeigt, bewarben sich im Jahr 2020 noch 73",https://correctiv.org/aktuelles/sicherheit/2026/03/20/polizei-am-limit-die-zahlen-aller-bundeslaender-im-check/,correctiv.org,Polizei am Limit? Die Zahlen aller Bundesländer im Check,0,LOW,False,,,factcheck,2026-03-21T06:48:33.205778
Das entspricht einem Rückgang von etwa 14 Prozent,https://correctiv.org/aktuelles/sicherheit/2026/03/20/polizei-am-limit-die-zahlen-aller-bundeslaender-im-check/,correctiv.org,Polizei am Limit? Die Zahlen aller Bundesländer im Check,0,LOW,False,,,factcheck,2026-03-21T06:48:33.288874
"Der Volksmund weiß zu berichten, dass keine andere Mahlzeit so wichtig sei wie das Frühstück",https://correctiv.org/faktencheck/2026/03/19/geruechtekiller-ist-das-fruehstueck-die-wichtigste-mahlzeit-des-tages/,correctiv.org,Gerüchtekiller: Ist das Frühstück die wichtigste Mahlzeit des Tages?,0.1,LOW,False,,,factcheck,2026-03-21T06:48:35.751995
März 2026 Frühstück; angeblich ist keine Mahlzeit wichtiger (Foto: Bernadette Wurzinger / Pixabay) In unserer Rubrik „Gerüchtekiller“ gehen wir hartnäckigem Halbwissen und nicht totzukriegenden Gerüchten nach,https://correctiv.org/faktencheck/2026/03/19/geruechtekiller-ist-das-fruehstueck-die-wichtigste-mahlzeit-des-tages/,correctiv.org,Gerüchtekiller: Ist das Frühstück die wichtigste Mahlzeit des Tages?,0.1,LOW,False,,,factcheck,2026-03-21T06:48:35.832727
"Deutsche Gesellschaft für Ernährung: „Den optimalen Essensrhythmus für alle gibt es nicht“ Vorweg: Wie schnell oder langsam Nährstoffe verdaut werden, hängt von unterschiedlichen Faktoren wie Schlafmangel oder Stoffwechsel ab",https://correctiv.org/faktencheck/2026/03/19/geruechtekiller-ist-das-fruehstueck-die-wichtigste-mahlzeit-des-tages/,correctiv.org,Gerüchtekiller: Ist das Frühstück die wichtigste Mahlzeit des Tages?,0.1,LOW,False,,,factcheck,2026-03-21T06:48:35.912832
[DEBUNKED] Die potentiellen Opferzahlen - correctiv.org,https://correctiv.org/aktuelles/akten-des-missbrauchs/2026/03/19/die-potentiellen-opferzahlen/,correctiv.org,Die potentiellen Opferzahlen - correctiv.org,0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-03-21T06:48:36.778023
