claim,source_url,source_domain,article_title,risk_score,risk_category,has_factcheck,factcheck_rating,factcheck_source,source_type,checked_at
"“Lesen Sie auch: Falsche Handwerker erbeuten viel GeldUnterwegs, etwa in der S-Bahn, sollten sichtbar gut situierte Seniorinnen keine hohen Geldbeträge dabeihaben – und ihre Handtasche eng am Körper halten",https://www.merkur.de/lokales/starnberg/gauting-ort69895/gauting-polizeichef-klaert-ueber-maschen-der-trickbetrueger-auf-94221829.html,merkur.de,Gauting: Polizeichef klärt über Maschen der Trickbetrüger auf,0.1,LOW,False,,,unknown,2026-03-18T07:04:13.243774
"&nbsp; Eishockey im TV--> Shows im TV Tatort im TV UEFA Champions- &Europa-League im TV--> clear Alle TV-Themen im Überblick Sender Mi, 18",https://www.tele.at/sendungsdetails/22171893/csi-miami.html,tele.at,"&quot;CSI: Miami&quot; - Serien - Krimiserie, RTL, 18.03.2026, 01:35 Uhr - Sendung im TV-Programm - ",0.1,LOW,False,,,unknown,2026-03-18T07:04:14.116175
"Frankfurt am Main – Das Internet ist voll von Angeboten rund um das Thema Rente, doch nicht alle davon sind seriös",https://www.merkur.de/wirtschaft/massiver-renten-betrug-fake-websites-phishing-mails-und-gefaelschte-briefe-so-dreist-gehen-kriminelle-vor-94223056.html,merkur.de,Renten-Betrug im Netz: Kriminelle kopieren Seiten der Deutschen Rentenversicherung,0.1,LOW,False,,,unknown,2026-03-18T07:04:15.163846
"Kriminelle erstellen Websites, die offiziellen Portalen der Deutschen Rentenversicherung (DRV) zum Verwechseln ähnlich sehen",https://www.merkur.de/wirtschaft/massiver-renten-betrug-fake-websites-phishing-mails-und-gefaelschte-briefe-so-dreist-gehen-kriminelle-vor-94223056.html,merkur.de,Renten-Betrug im Netz: Kriminelle kopieren Seiten der Deutschen Rentenversicherung,0,LOW,False,,,unknown,2026-03-18T07:04:15.247631
Dabei können diese Leistungen über die offizielle Website der Rentenversicherung vollständig kostenlos beantragt werden,https://www.merkur.de/wirtschaft/massiver-renten-betrug-fake-websites-phishing-mails-und-gefaelschte-briefe-so-dreist-gehen-kriminelle-vor-94223056.html,merkur.de,Renten-Betrug im Netz: Kriminelle kopieren Seiten der Deutschen Rentenversicherung,0,LOW,False,,,unknown,2026-03-18T07:04:15.329997
"Dazu ist beispielsweise ein offizielles Ausweisdokument sowie ein Video erforderlich, mit dem die Plattform die reale Person eindeutig identifizieren kann",https://www.gala.de/lifestyle/trends/kampf-gegen-fake-news--youtube-weitet-schutz-gegen-deepfakes-aus-24563900.html,gala.de,Kampf gegen Fake News: YouTube weitet Schutz gegen Deepfakes aus | GALA.de,0,LOW,False,,,unknown,2026-03-18T07:04:16.259237
Laut YouTube sollen diese Daten ausschließlich zur Nutzung des Tools dienen und nicht zum Training von KI-Modellen verwendet werden,https://www.gala.de/lifestyle/trends/kampf-gegen-fake-news--youtube-weitet-schutz-gegen-deepfakes-aus-24563900.html,gala.de,Kampf gegen Fake News: YouTube weitet Schutz gegen Deepfakes aus | GALA.de,0,LOW,False,,,unknown,2026-03-18T07:04:16.340022
Nach Angaben des Unternehmens waren in früheren Tests nur wenige Löschanträge nötig,https://www.gala.de/lifestyle/trends/kampf-gegen-fake-news--youtube-weitet-schutz-gegen-deepfakes-aus-24563900.html,gala.de,Kampf gegen Fake News: YouTube weitet Schutz gegen Deepfakes aus | GALA.de,0,LOW,False,,,unknown,2026-03-18T07:04:16.442997
"Frankfurt am Main – Das Internet ist voll von Angeboten rund um das Thema Rente, doch nicht alle davon sind seriös",http://www.merkur.de/wirtschaft/massiver-renten-betrug-fake-websites-phishing-mails-und-gefaelschte-briefe-so-dreist-gehen-kriminelle-vor-94223056.html,merkur.de,Renten-Betrug im Netz: Kriminelle kopieren Seiten der Deutschen Rentenversicherung,0.1,LOW,False,,,unknown,2026-03-18T07:04:17.110158
"Kriminelle erstellen Websites, die offiziellen Portalen der Deutschen Rentenversicherung (DRV) zum Verwechseln ähnlich sehen",http://www.merkur.de/wirtschaft/massiver-renten-betrug-fake-websites-phishing-mails-und-gefaelschte-briefe-so-dreist-gehen-kriminelle-vor-94223056.html,merkur.de,Renten-Betrug im Netz: Kriminelle kopieren Seiten der Deutschen Rentenversicherung,0,LOW,False,,,unknown,2026-03-18T07:04:17.219839
