claim,source_url,source_domain,article_title,risk_score,risk_category,has_factcheck,factcheck_rating,factcheck_source,source_type,checked_at
"GrÃ¼nen-Fraktionschefin Britta HaÃelmann forderte &quot;alle demokratischen KrÃ¤fte&quot; auf, sich hinter den PlÃ¤nen zu versammeln, sodass &quot;sehr schnell und sehr zeitnah&quot; ein entsprechender Gesetzentwurf verabschiedet werden kÃ¶nne",https://www.stern.de/news/bis-zu-zwei-jahre-haft-fuer-deepfakes-und-staerkere-persoenlichkeitsrechte-geplant-37250458.html,stern.de,Bis zu zwei Jahre Haft fÃ¼r Deepfakes und stÃ¤rkere PersÃ¶nlichkeitsrechte geplant | STERN.de,0.1,LOW,False,,,unknown,2026-03-24T13:16:02.555422
"Die Gesetze, die gegen sogenannte sexualisierte Gewalt und „Deepfakes“ vorgehen, seien laut Kritikern viel zu lax",https://salzburg.orf.at/stories/3347170/,salzburg.orf.at,Gef&auml;lschte Pornos durch KI: Aufregung auch in Salzburg - salzburg.ORF.at,0,LOW,False,,,unknown,2026-03-24T13:16:03.631315
"Oft schwierig, Inhalte aus dem Netz zu entfernenEin Richtwort der EU wäre laut dem Rechtsexperten begrüßenswert",https://salzburg.orf.at/stories/3347170/,salzburg.orf.at,Gef&auml;lschte Pornos durch KI: Aufregung auch in Salzburg - salzburg.ORF.at,0,LOW,False,,,unknown,2026-03-24T13:16:03.743946
"Es gibt aber auch Plattformen wie X, die sich über die österreichischen und europäischen Rechtsnormen wenig Gedanken machen und nie reagieren",https://salzburg.orf.at/stories/3347170/,salzburg.orf.at,Gef&auml;lschte Pornos durch KI: Aufregung auch in Salzburg - salzburg.ORF.at,0.1,LOW,False,,,unknown,2026-03-24T13:16:03.821675
Laut Staatsanwaltschaft bestellten die Beschuldigten hochwertige Elektronikwaren und nahmen die Pakete auch an,https://www.mz.de/panorama/betrug-mit-retouren-zwei-beschuldigte-festgenommen-4221458,mz.de,Betrug mit Rücksendungen: Betrug mit Retouren - zwei Beschuldigte festgenommen,0,LOW,False,,,unknown,2026-03-24T13:16:04.176423
"&nbsp;Zudem hätten die junge Frau und der Mann verschiedene Häuser in Deutschland angemietet, sich jedoch nie umgemeldet",https://www.mz.de/panorama/betrug-mit-retouren-zwei-beschuldigte-festgenommen-4221458,mz.de,Betrug mit Rücksendungen: Betrug mit Retouren - zwei Beschuldigte festgenommen,0.1,LOW,False,,,unknown,2026-03-24T13:16:04.260314
+++ Dieser Artikel wird regelmäßig aktualisiert +++45 Euro pro Stunde: Betrüger locken per SMS mit falschem JobangebotUpdate vom 24,https://web.de/magazine/ratgeber/finanzen-verbraucher/45-euro-stunde-betrueger-locken-sms-falschem-jobangebot-41952970,web.de,45 Euro pro Stunde? Betrüger locken per SMS mit falschem Jobangebot | WEB.DE,0,LOW,False,,,unknown,2026-03-24T13:16:05.285203
"Eine Person namens ""Nakisa"" gibt sich darin als Mitglied eines sogenannten ""YouTube-Traffic-Teams"" aus und verspricht einen Stundenlohn von 45 Euro für einfache Tätigkeiten",https://web.de/magazine/ratgeber/finanzen-verbraucher/45-euro-stunde-betrueger-locken-sms-falschem-jobangebot-41952970,web.de,45 Euro pro Stunde? Betrüger locken per SMS mit falschem Jobangebot | WEB.DE,0,LOW,False,,,unknown,2026-03-24T13:16:05.374718
"Besonders auffällig: Der Kontakt soll nicht über offizielle Kanäle, sondern direkt über WhatsApp weitergeführt werden",https://web.de/magazine/ratgeber/finanzen-verbraucher/45-euro-stunde-betrueger-locken-sms-falschem-jobangebot-41952970,web.de,45 Euro pro Stunde? Betrüger locken per SMS mit falschem Jobangebot | WEB.DE,0,LOW,False,,,unknown,2026-03-24T13:16:05.458261
Laut Staatsanwaltschaft bestellten die Beschuldigten hochwertige Elektronikwaren und nahmen die Pakete auch an,https://www.sueddeutsche.de/panorama/betrug-mit-ruecksendungen-betrug-mit-retouren-zwei-beschuldigte-festgenommen-dpa.urn-newsml-dpa-com-20090101-260324-930-858975,sueddeutsche.de,Betrug mit Rücksendungen - Betrug mit Retouren - zwei Beschuldigte festgenommen - Panorama - SZ.de,0,LOW,False,,,unknown,2026-03-24T13:16:06.159378
